date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:13	92989/92989	---M--	200	added ('OK')	image/jpeg	etag:%22e799534681ef4c4cb1e6bf310385e6fb%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-8.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-8.jpg	(from https://solapa-html.vercel.app/projects.html)
17:40:13	153350/153350	---M--	200	added ('OK')	image/jpeg	etag:%22e518712fad94bb0c69feb1afcc5d7493%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-7.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-7.jpg	(from https://solapa-html.vercel.app/projects.html)
17:40:13	103221/103221	---M--	200	added ('OK')	image/jpeg	etag:%226abd91b7aa8cbadc21261ee84bdf5cd3%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-9.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-9.jpg	(from https://solapa-html.vercel.app/projects.html)
17:40:14	331798/331798	---M--	200	added ('OK')	image/jpeg	etag:%22cce4d8c71878341544eaa2f8fd697c79%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-3-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-3-1.jpg	(from https://solapa-html.vercel.app/projects-2.html)
17:40:14	334618/334618	---M--	200	added ('OK')	image/jpeg	etag:%229ec30aa10813afd94396b1a517818d51%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-3-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-3-2.jpg	(from https://solapa-html.vercel.app/projects-2.html)
17:40:15	189066/189066	---M--	200	added ('OK')	image/jpeg	etag:%22f6f02acc34f11d4f7d96876d6ef66ff2%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-3-4.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-3-4.jpg	(from https://solapa-html.vercel.app/projects-2.html)
17:40:15	135799/135799	---M--	200	added ('OK')	image/jpeg	etag:%2289e708af9c6c02bc93d52afe7b6a17f7%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-3-5.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-3-5.jpg	(from https://solapa-html.vercel.app/projects-2.html)
17:40:15	313978/313978	---M--	200	added ('OK')	image/jpeg	etag:%22219077046cd3cdb47f1c20f165652422%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-3-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-3-3.jpg	(from https://solapa-html.vercel.app/projects-2.html)
17:40:15	149514/149514	---M--	200	added ('OK')	image/jpeg	etag:%223ed0212a87f9e32772175ea2b68e498f%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-3-6.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-3-6.jpg	(from https://solapa-html.vercel.app/projects-2.html)
17:40:15	131727/131727	---M--	200	added ('OK')	image/jpeg	etag:%228916339bd105ee153f7ad4ed8fd06f02%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-4-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-4-1.jpg	(from https://solapa-html.vercel.app/projects-3.html)
17:40:16	195670/195670	---M--	200	added ('OK')	image/jpeg	etag:%22df626781e5dee0a245a6b2487d4c5109%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-4-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-4-2.jpg	(from https://solapa-html.vercel.app/projects-3.html)
17:40:16	148211/148211	---M--	200	added ('OK')	image/jpeg	etag:%22d93484f86934dfb7409e045a3679f1cc%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-4-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-4-3.jpg	(from https://solapa-html.vercel.app/projects-3.html)
17:40:16	100243/100243	---M--	200	added ('OK')	image/jpeg	etag:%22da388937ccfb194f7825e11bdd9a2fde%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-4-4.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-4-4.jpg	(from https://solapa-html.vercel.app/projects-3.html)
17:40:16	80907/80907	---M--	200	added ('OK')	image/jpeg	etag:%2201c388e2d305e0909c7847cc3ae2e3bc%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-4-5.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-4-5.jpg	(from https://solapa-html.vercel.app/projects-3.html)
17:40:17	186926/186926	---M--	200	added ('OK')	image/jpeg	etag:%228d607a5e17f119b1831f6a6b14c15344%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-4-6.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-4-6.jpg	(from https://solapa-html.vercel.app/projects-3.html)
17:40:17	52224/52224	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b9088c94738c3a2c95184e45d0b5f854%22	https://solapa-html.vercel.app/assets/vendors/mixitup-filter/js/mixitup.js	E:/sabia/solapa-html.vercel.app/assets/vendors/mixitup-filter/js/mixitup.js	(from https://solapa-html.vercel.app/projects-3.html)
17:40:17	107309/107309	---M--	200	added ('OK')	image/jpeg	etag:%2209d882855a8a4912ae009f5e74082235%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-detail-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-detail-1.jpg	(from https://solapa-html.vercel.app/project-detail.html)
17:40:17	79717/79717	---M--	200	added ('OK')	image/jpeg	etag:%22509cea990b99a3fe1da2dc21671bc832%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-detail-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-detail-2.jpg	(from https://solapa-html.vercel.app/project-detail.html)
17:40:17	109213/109213	---M--	200	added ('OK')	image/jpeg	etag:%22dfa3f8fef0d39675babe23f292527a9d%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-detail-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-detail-3.jpg	(from https://solapa-html.vercel.app/project-detail.html)
17:40:18	25783/25783	---M--	200	added ('OK')	image/jpeg	etag:%22ff52337be39fdb862cc5931d624740aa%22	https://solapa-html.vercel.app/assets/images/blog/news-2-4.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-2-4.jpg	(from https://solapa-html.vercel.app/blog.html)
17:40:18	91712/91712	---M--	200	added ('OK')	image/jpeg	etag:%22de474a5735ae29a243970e1d56d9f140%22	https://solapa-html.vercel.app/assets/images/blog/news-2-5.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-2-5.jpg	(from https://solapa-html.vercel.app/blog.html)
17:40:18	79430/79430	---M--	200	added ('OK')	image/jpeg	etag:%22daebd714b65e59b670458b19e97a60a5%22	https://solapa-html.vercel.app/assets/images/blog/news-2-6.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-2-6.jpg	(from https://solapa-html.vercel.app/blog.html)
17:40:19	279168/279168	---M--	200	added ('OK')	image/jpeg	etag:%22545156a74ca78411f6c21c54ab9e617a%22	https://solapa-html.vercel.app/assets/images/blog/news-3-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-3-1.jpg	(from https://solapa-html.vercel.app/blog-classic.html)
17:40:19	115771/115771	---M--	200	added ('OK')	image/jpeg	etag:%220e98f6286994c33db3f07e9f34cc763b%22	https://solapa-html.vercel.app/assets/images/blog/news-3-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-3-3.jpg	(from https://solapa-html.vercel.app/blog-classic.html)
17:40:19	272422/272422	---M--	200	added ('OK')	image/jpeg	etag:%223a8716a068b707d5ae39bdc5db1ad351%22	https://solapa-html.vercel.app/assets/images/blog/news-3-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-3-2.jpg	(from https://solapa-html.vercel.app/blog-classic.html)
17:40:19	207501/207501	---M--	200	added ('OK')	image/jpeg	etag:%22f4b38a17752fe73ee54e99ce5c3c7cbd%22	https://solapa-html.vercel.app/assets/images/blog/news-3-4.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-3-4.jpg	(from https://solapa-html.vercel.app/blog-classic.html)
17:40:19	13328/13328	---M--	200	added ('OK')	image/jpeg	etag:%227a54dc101a2593ffeb14057e53a10be8%22	https://solapa-html.vercel.app/assets/images/blog/post-thumb-1-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/post-thumb-1-1.jpg	(from https://solapa-html.vercel.app/blog-classic.html)
17:40:19	11649/11649	---M--	200	added ('OK')	image/jpeg	etag:%2217cdc413a7068227fa88001ed84c5a5b%22	https://solapa-html.vercel.app/assets/images/blog/post-thumb-1-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/post-thumb-1-2.jpg	(from https://solapa-html.vercel.app/blog-classic.html)
17:40:20	5158/5158	---M--	200	added ('OK')	image/jpeg	etag:%22c0955238f9e196e8b99891468fd5c087%22	https://solapa-html.vercel.app/assets/images/blog/post-thumb-1-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/post-thumb-1-3.jpg	(from https://solapa-html.vercel.app/blog-classic.html)
17:40:20	242201/242201	---M--	200	added ('OK')	image/jpeg	etag:%2266cdb9b2578c1e163189a960377278aa%22	https://solapa-html.vercel.app/assets/images/blog/news-detail-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-detail-1.jpg	(from https://solapa-html.vercel.app/blog-detail.html)
17:40:20	14338/14338	---M--	200	added ('OK')	image/jpeg	etag:%225cc2818727bc3b6908bb4b9c527dd9f1%22	https://solapa-html.vercel.app/assets/images/authors/author-5.jpg	E:/sabia/solapa-html.vercel.app/assets/images/authors/author-5.jpg	(from https://solapa-html.vercel.app/blog-detail.html)
17:40:20	18354/18354	---M--	200	added ('OK')	image/jpeg	etag:%22ceeb100cee115a40e1b65e5899a579d4%22	https://solapa-html.vercel.app/assets/images/authors/author-6.jpg	E:/sabia/solapa-html.vercel.app/assets/images/authors/author-6.jpg	(from https://solapa-html.vercel.app/blog-detail.html)
17:40:21	12363/12363	---M--	200	added ('OK')	image/jpeg	etag:%228a6837ecaad0fa4b73782a1104f4ec97%22	https://solapa-html.vercel.app/assets/images/authors/author-7.jpg	E:/sabia/solapa-html.vercel.app/assets/images/authors/author-7.jpg	(from https://solapa-html.vercel.app/blog-detail.html)
17:40:21	5306/5306	---M--	200	added ('OK')	image/png	etag:%220b90b0b9036c825245ec47dddbe7b6c0%22	https://solapa-html.vercel.app/assets/images/shapes/404.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/404.png	(from https://solapa-html.vercel.app/not-found.html)
